HOS01-051	a7a33c8a63d04e66856c5eac34c84f6d	1202SB23Q7008	https://sam.gov/workspace/contract/opp/a7a33c8a63d04e66856c5eac34c84f6d/view	Solicitation	2023-01-25	2024-02-24	AGRICULTURE, DEPARTMENT OF	FOREST SERVICE	USDA-FS PPS INCIDENT PROCUREMENT	VIPR I-BPA for Fuel Tender for Region 3 ONLY	Re-open Solicitation. Vendor responses to the solicitation are due 02/24/2024 17:00 MST. Please access the 'Open Solicitations' tab in the VIPR Vendor application (https://apps.fs.usda.gov/vipr/vendor/) to start your response. The Department of Agriculture (USDA), US Forest Service (USFS), ESB East Zone Region 3 requirement for Fuel Tenders for use during Local, Regional, and nationwide fire suppression and all-hazard incidents was originally solicited under solicitation number 1202SB23Q7008. This amendment is to re-open this solicitation to conduct an open season Onboarding in accordance with Exhibit H - Special Contract Requirements of the original solicitation. IMPORTANT NOTE: Onboarding…	324110	F003	Total Small Business Set-Aside (FAR 19.5)	Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls		Archive review required	Direct notice/resource lookup required	Yes — 6 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Service PSC / field-performance exposure	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 6 version(s): c01ac4a5b26241dcab8524e4585a0f5f; 81ea35230cdb44978f138d355540c70b; 5e6bc7b8545c4187b0346f69b265a04f; 22dc52d03ed041e09cd67193a34f3f16; fe45c39404834f70a87475fa23949527; a7a33c8a63d04e66856c5eac34c84f6d. Outcome did not control selection.	67473
HOS01-052	58889eef7ebc4fe6b17c062ad5fe32ec	1202SB23Q7020	https://sam.gov/workspace/contract/opp/58889eef7ebc4fe6b17c062ad5fe32ec/view	Solicitation	2023-03-01	2024-03-04	AGRICULTURE, DEPARTMENT OF	FOREST SERVICE	USDA-FS PPS INCIDENT PROCUREMENT	VIPR I-BPA for Vehicle with Driver for Region 4 ONLY	Re-open Solicitation. Vendor responses to the solicitation are due 03/04/2024 17:00 MST. Please access the 'Open Solicitations' tab in the VIPR Vendor application (https://apps.fs.usda.gov/vipr/vendor/) to start your response. The Department of Agriculture (USDA), US Forest Service (USFS), ESB East Zone (Region 4 ONLY) requirement for Vehicle with Driver for use during Local, Regional, and nationwide fire suppression and all-hazard incidents was originally solicited under solicitation number 1202SB23Q7020. This amendment is to re-open this solicitation to conduct an open season Onboarding in accordance with Exhibit H - Special Contract Requirements of the original solicitation. IMPORTANT NO…	485999	F003	Total Small Business Set-Aside (FAR 19.5)	Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls		Archive review required	Direct notice/resource lookup required	Yes — 6 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Service PSC / field-performance exposure	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 6 version(s): 2db8287af0f345d796256b2e71f22d30; 90386e02edde4fdf899147cd6dd5d137; 831e6c722a794a6ca5f6754c1a127472; 9bf862dfe3ca49c99d9b88f47e3903b1; f12498ebb935415bbc0c0d2b7a62cec5; 58889eef7ebc4fe6b17c062ad5fe32ec. Outcome did not control selection.	67491
HOS01-053	40eba34d1590411983e7cbf33c9e6581	47QMCA23R0076	https://sam.gov/workspace/contract/opp/40eba34d1590411983e7cbf33c9e6581/view	Combined Synopsis/Solicitation	2023-07-27	2024-09-30	GENERAL SERVICES ADMINISTRATION	FEDERAL ACQUISITION SERVICE	GSA/FAS AUTOMOTIVE CENTER	2024 Star of Life Ambulances	SPECIAL NOTICE ON STATUS OF SOLICITATION (October 29, 2024): This solicitation remains open beyond the initial deadline for Standard Item 888E ONLY. Item 888E is an open line item that allows an offeror to propose any commercially-made motor vehicle incorporating emerging technology, for which there is an existing Federal Standard vehicle category and which conforms to all GSA standards and regulations that pertain to the Government�s motor vehicle requirements. Please see attached Special Notice for more information. --- OPEN SEASON FALL 2024 (update June 27, 2024): 1) GSA has added the following attachments in support of the Fall 2024 Open Season: Technical Exceptions Worksheet (TEW) Line…	336211	2310		Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls	Washington, DC, 20405, USA	Washington, DC, 20405, USA	Direct notice/resource lookup required	Yes — 18 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	Probable mandatory-source conflict	Exact product/NSN review required	Vehicle, weapons, aircraft, training-system, or defense-platform product	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	0	0	Strikeout	Gate 5 — mandatory source	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 18 version(s): f0d76dd94a2c4850a5f2bd40cefa01c2; 7abd2a1fe63d4f8e808ce09fd454a382; b099a4aad1644b8d8964532fb0b1234a; 2a38a9e2304b472c9207e4f15433ec96; 90dcba2403e54512a19b6443594cd2d2; 09317f8856d14f4b892ad9ece8bcf4d9; 42b06c6c9096441b8268561e54bbfaba;…	64964
HOS01-054	e57e259e885941ffa5a93c3603a47134	47QMCA21R0008	https://sam.gov/workspace/contract/opp/e57e259e885941ffa5a93c3603a47134/view	Solicitation	2022-05-18	2021-09-16	GENERAL SERVICES ADMINISTRATION	FEDERAL ACQUISITION SERVICE	GSA/FAS AUTOMOTIVE CENTER	2022 Light Vehicles to include Sedans, Light Trucks, and SUVs	SPECIAL NOTICE ON STATUS OF SOLICITATION (December 3, 2024): Solicitation 47QMCA21R0008 remains open beyond the initial deadline of September 16, 2021, for Standard Item 888E only. Item 888E is an open line item that allows an offeror to propose any commercially-made motor vehicle incorporating emerging technology, for which there is an existing Federal Standard vehicle category and which conforms to all GSA standards and regulations that pertain to the Government�s motor vehicle requirements. Please see attached Special Notice for more information. OPEN SEASON FALL 2024: NOTICE: The FY24 Fall Open Season period deadline has been extended to Friday, August 23, 2024. AutoBid will close at No…	336110	2310		Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls	Washington, DC, 20405, USA	Washington, DC, 20405, USA	Direct notice/resource lookup required	Yes — 22 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Vehicle, weapons, aircraft, training-system, or defense-platform product	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 22 version(s): 9c666caaf7ce454489aa02f65036c152; 19be478452734fb08feb66acc9141fe6; a75d79f866fb47eb82b54303c772179d; bae6db1277b04f72b25a5d8cd48b302c; 5aeba6c219614a0b9540ef79e3b4e8bd; d79f6bd65c864a058f2912f50f3dfc2f; d9b9d707cc09459b856667363725c655;…	64669
HOS01-055	8b56947339614699a2c1f962cb70f742	1202SB23Q7012	https://sam.gov/workspace/contract/opp/8b56947339614699a2c1f962cb70f742/view	Solicitation	2023-01-23	2024-02-23	AGRICULTURE, DEPARTMENT OF	FOREST SERVICE	USDA-FS PPS INCIDENT PROCUREMENT	VIPR I-BPA for Heavy Equipment for Regions 3 & 8 ONLY	Re-open Solicitation. Vendor responses to the solicitation are due 02/23/2024 17:00. Please access the 'Open Solicitations' tab in the VIPR Vendor application (https://apps.fs.usda.gov/vipr/vendor/) to start your response. The Department of Agriculture (USDA), US Forest Service (USFS), ESB East Zone (Regions 3, 8 requirement for Heavy Equipment for use during Local, Regional, and nationwide fire suppression and all-hazard incidents was originally solicited under solicitation number 1202SB23Q7012. This amendment is to re-open this solicitation to conduct an open season Onboarding in accordance with Exhibit H - Special Contract Requirements of the original solicitation. IMPORTANT NOTE: Onboar…	115310	F003	Total Small Business Set-Aside (FAR 19.5)	Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls		Archive review required	Direct notice/resource lookup required	Yes — 6 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Service PSC / field-performance exposure	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 6 version(s): ab16680d6a2b4896b36f153acf9243b5; 8bc23fc8949d4223a2dbb5d8e42cdd4b; 6e38563863ae4db0a73f1c22ce612bd6; 4dbe98abf02542a7ae0b17b15bfdf43d; 840d6a834bdb496fbcbfb7fb54f43232; 8b56947339614699a2c1f962cb70f742. Outcome did not control selection.	67488
HOS01-056	1bf34f327c8d47de87fc64a69d498486	1202SB23Q7009	https://sam.gov/workspace/contract/opp/1bf34f327c8d47de87fc64a69d498486/view	Solicitation	2023-01-23	2024-02-23	AGRICULTURE, DEPARTMENT OF	FOREST SERVICE	USDA-FS PPS INCIDENT PROCUREMENT	VIPR I-BPA for Faller for Region 3 ONLY	Re-open Solicitation. Vendor responses to the solicitation are due 02/23/2024 17:00. Please access the 'Open Solicitations' tab in the VIPR Vendor application (https://apps.fs.usda.gov/vipr/vendor/) to start your response. The Department of Agriculture (USDA), US Forest Service (USFS), ESB East Zone (Region 3 Only) requirement for Fallers for use during Local, Regional, and nationwide fire suppression and all-hazard incidents was originally solicited under solicitation number 1202SB23Q7009. This amendment is to re-open this solicitation to conduct an open season Onboarding in accordance with Exhibit H - Special Contract Requirements of the original solicitation. IMPORTANT NOTE: Onboarding i…	115310	F003	Total Small Business Set-Aside (FAR 19.5)	Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls		Archive review required	Direct notice/resource lookup required	Yes — 7 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Service PSC / field-performance exposure	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 7 version(s): 729484cb6bb34b69b3c404657f9dea27; 502d1d49dd054a128ca1c7a691664a93; a5ff5d80b7a1450ea889f625f35098db; bd791e7369404c08854d773c5164359c; c7b8049ffbc6490ba251e6525c85a9c8; c4cd6adee60b45eeae5bc9332ed439c9; 1bf34f327c8d47de87fc64a69d498486. …	67453
HOS01-057	352c7eb450ee419a8e9b48c9160609e5	1202SC21Q2205	https://sam.gov/workspace/contract/opp/352c7eb450ee419a8e9b48c9160609e5/view	Solicitation	2022-01-06	2024-05-07	AGRICULTURE, DEPARTMENT OF	FOREST SERVICE	USDA-FS, INCIDENT PROCUREMENT LOGISTICS	Call When Needed Mobile Shower Facilities Units	***The closing date and time of this solicitation remain 05/07/2024 at 9:00 AM MT / 8:00 AM PT*** *** Amendment 7 provides answers to questions received during E.9 Pre-Bid/Pre-Quote Conference.*** --------------------------- ***The closing date and time of this solicitation is updated to 05/07/2024 at ***The closing date and time of this solicitation remain 05/07/2024 at 9:00 AM MT / 8:00 AM PT*** *** Amendment 6 provides the answer to a question received � AND � provides the E.9 Pre-Bid/Pre-Quote Conference date/time and link.*** --------------------------- ***The closing date and time of this solicitation is updated to 05/07/2024 at 9:00 AM MT / 8:00 AM PT*** *** Amendment 5 implements th…	115310	F003		Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls	USA	USA	Direct notice/resource lookup required	Yes — 6 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Service PSC / field-performance exposure	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 6 version(s): ad37e15597ed4bb495b747d8817ea6f9; 8b979aa43dec4061b0763eec93a2be5b; 2f74f5c692f4450dbd4fbc1dff4bcdea; 8c999d126af34d3ba2d1171286408b7b; 4717e8dcf18143f3a85bbbd88fdad9f6; 352c7eb450ee419a8e9b48c9160609e5. Outcome did not control selection.	66672
HOS01-058	f2af28d1579c4ab3ba51daae04df0180	FA7146-21-S-C-0001	https://sam.gov/workspace/contract/opp/f2af28d1579c4ab3ba51daae04df0180/view	Solicitation	2022-05-05	2024-09-30	DEPT OF DEFENSE	DEPT OF THE AIR FORCE	FA7146  SAF OC PK	SAF/CDM Commercial Solutions Opening	Secretary of the Air Force Concepts Development and Management (SAF/CDM), Commercial Solutions Opening (CSO) FA7146-21-S-C001 for Defense-related activities CSO DESCRIPTION / OBJECTIVES. Federal Agency Name. Secretary of the Air Force Concepts Development and Management (SAF/CDM), Commercial Solutions Opening (CSO) Summary FA7146-21-S-C001 Title: CDM Defense-related activities Type: Closed/Open Two-Step CSO with Calls Open Period: Initiation to 1 September 2022 (for receipt of White Papers) Ordering Period: Initiation to 30 September 2022 (for awards) The CSO Closed Period will be from initiation to 26 April 2021 The CSO Open Period will be from 26 April 2021 until rescinded. This is the pe…	541990	AC32		Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls	USA	USA	Direct notice/resource lookup required	Yes — 3 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Service PSC / field-performance exposure	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 3 version(s): 963c0a4ee84543b6bd4aac5ee51af358; f2af28d1579c4ab3ba51daae04df0180; 8745db5d79bd43ed88dee88ced4ab10f. Outcome did not control selection.	68331
HOS01-059	d5b16332f18c4a7f9463d87f2bfd3c93	QSE--36C78624Q50103	https://sam.gov/workspace/contract/opp/d5b16332f18c4a7f9463d87f2bfd3c93/view	Combined Synopsis/Solicitation	2024-03-08	2024-03-18	VETERANS AFFAIRS, DEPARTMENT OF	VETERANS AFFAIRS, DEPARTMENT OF	NATIONAL CEMETERY ADMIN (36C786)	The Contractor shall Furnish & Deliver (F.O.B. Destination within Consignees Premises) RedMax 5lb spools, part No.: 588049609 located at Calverton National Cemetery, 210 Princeton Blvd, Calverton, NY -- 3710	The Contractor shall Furnish & Deliver (F.O.B. Destination within Consignees Premises) RedMax 5lb spools, part No.: 588049609 located at Calverton National Cemetery, 210 Princeton Blvd, Calverton, NY -- 3710 NEW CONTRACT FOR TRIMMER LINE BASE YEAR PLUS 4 OPTION YEARS AT CALVERTON NATONAL CEMETERY, IGCE, SOW, BNJ JUSTIFICATION, EVALUATION CRITERIA, CONTRACT SECURITY CHECKLIST, MARKET RESEARCH, & COR CERTIFICATES - SUBJECT TO THE AVAILABILITY OF FY24 FUNDING The Contractor shall Furnish & Deliver (F.O.B. Destination within Consignee�s Premises) RedMax� 5lb spools, part number 588049609 located at Calverton National Cemetery, 210 Princeton Blvd, Calverton NY.	333112	3710	Total Small Business Set-Aside (FAR 19.5)	Unknown pre-award; historical award retained only as answer key when mapped	Commercial product candidate	Mixed controls	Calverton, NY, 11933, USA	Calverton, NY, 11933, USA	Direct notice/resource lookup required	Yes — 2 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Pass / no automatic exclusion detected	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	60	Double	Passes Gates 1-6 preliminarily; Gate 7 archive review pending	REVIEW — archive reconstruction	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 2 version(s): d5b16332f18c4a7f9463d87f2bfd3c93; 18157dfacc3a4d04bf2d6d422c367712. Outcome did not control selection.	67063
HOS01-060	a3161b2d68ae438dba035c2c9f132e82	SPE605-24-R-0204	https://sam.gov/workspace/contract/opp/a3161b2d68ae438dba035c2c9f132e82/view	Combined Synopsis/Solicitation	2024-01-30	2024-03-19	DEPT OF DEFENSE	DEFENSE LOGISTICS AGENCY	DLA ENERGY	See Amendment 4; SPE605-24-R-0204 DLA Energy Posts, Camps & Stations (PC&S) Japan PP 1.8G	SEE AMENDMENT 0004_CLAUSE UPDATE_SEE SF30_0004 and New FINAL SOLICITATION DOCUMENT Amendment 0004 is issued to deleted M20 EVALUATION OF OFFERS SUBJECT TO THE UTILITY COST-SHARING AGREEMENT (DLA ENERGY JAN 2012), and add to DFARS 252.225-7966 Prohibition Regarding Russian Fossil Fuel Business Operations�Representation (Deviation 2024-O0006, Revision 1), and DFARS 252.225-7967 Prohibition Regarding Russian Fossil Fuel Business Operations (Deviation 2024- O0006, Revision 1) to Solicitation SPE60524R0204. SEE AMENDMENT 0003 - SCHEDULE UPDATED _ SEE SF30_0003 and Attachment A Schedule Dated March 12th, 2024 SEE AMENDMENT 0002 - CLOSING TIME EXTENDED UNTIL MARCH 19th, 2024 at 10PM EST This is a …	324110	9140		Unknown pre-award; historical award retained only as answer key when mapped	Excluded/control category	Mixed controls	JPN	JPN	Direct notice/resource lookup required	Yes — 6 notice version(s)	Unknown — archive retrieval required	Not yet recovered					No parent vehicle indicated at solicitation intake; verify clauses	Potentially yes — original solicitation open to new offers	No evidence in metadata; verify solicitation	Potentially yes — subject to historical SAM registration and representations	No conflict detected in metadata; exact product review required	Exact product/NSN review required	Fuel / petroleum	Promising metadata; archive requirements review required	Unknown — never infer from award amount	Not modeled before archive and supplier-pricing gates	Unclassified pending requirements and sourcing	Not modeled before supplier pricing	90	0	Strikeout	Gate 6 — product/service exclusion	NO-BID / CONTROL	Moderate — official extract metadata; direct archive review pending	Sample period: Primary 2023-2024. Strict PSC-family lane classification. Solicitation family has 6 version(s): ee7e578a12654c749e3c12610d60ec05; 7bc062331e964ec48c9b3b294ea31326; da89883e7eda46c0858c145c3513f407; d353f312da904b2a89778036a396d56c; b9089eebd8f042bbb51389a474626572; a3161b2d68ae438dba035c2c9f132e82. Outcome did not control selection.	66473
